497																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
36																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
5																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
0.448	0.277	1.203	0.116	0.91	0.291	0.637	1.312	0.905	0.455	0.561	0.5	1.145	0.716	0.447	0.246	0.607	0.579	0.951	0.855	0.743	0.224	0.944	0.355	0.871	0.39	0.523	0.723	1.32	0.422	1.112	0.395	0.87	0.51	0.897	0.461																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.454	0.281	1.192	0.132	0.924	0.276	0.647	1.305	0.913	0.47	0.567	0.507	1.16	0.726	0.461	0.257	0.595	0.592	0.965	0.861	0.755	0.229	0.952	0.368	0.872	0.395	0.535	0.731	1.332	0.426	1.125	0.407	0.884	0.525	0.9	0.474																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.467	0.292	1.18	0.157	0.945	0.255	0.665	1.299	0.928	0.493	0.581	0.521	1.183	0.744	0.483	0.276	0.581	0.615	0.986	0.873	0.775	0.242	0.966	0.389	0.877	0.406	0.555	0.747	1.352	0.436	1.147	0.426	0.906	0.549	0.909	0.495																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.487	0.311	1.163	0.193	0.977	0.227	0.692	1.29	0.951	0.528	0.602	0.543	1.218	0.771	0.515	0.306	0.561	0.648	1.019	0.891	0.806	0.263	0.988	0.422	0.886	0.424	0.585	0.77	1.383	0.453	1.18	0.456	0.939	0.584	0.922	0.527																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.475	0.335	1.347	0.075	0.826	0.459	0.604	1.43	0.89	0.357	0.571	0.51	1.029	0.68	0.376	0.241	0.762	0.493	0.862	0.867	0.679	0.285	0.934	0.296	0.931	0.433	0.467	0.712	1.245	0.467	1.02	0.362	0.776	0.403	0.935	0.398																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.496	0.367	1.39	0.119	0.809	0.507	0.607	1.468	0.894	0.343	0.586	0.526	1.001	0.681	0.371	0.263	0.809	0.48	0.844	0.88	0.671	0.319	0.94	0.299	0.955	0.459	0.465	0.719	1.23	0.493	1	0.37	0.757	0.383	0.954	0.395																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.506	0.33	1.141	0.23	1.009	0.196	0.718	1.277	0.972	0.563	0.622	0.564	1.253	0.796	0.548	0.336	0.537	0.681	1.051	0.907	0.835	0.285	1.008	0.454	0.891	0.441	0.615	0.792	1.412	0.469	1.212	0.485	0.972	0.619	0.933	0.558																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.521	0.347	1.114	0.268	1.037	0.162	0.741	1.259	0.989	0.596	0.638	0.581	1.285	0.818	0.578	0.364	0.509	0.711	1.08	0.919	0.862	0.305	1.024	0.485	0.892	0.456	0.643	0.81	1.438	0.482	1.241	0.511	1.002	0.653	0.939	0.587																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.559	0.387	1.091	0.322	1.087	0.134	0.784	1.25	1.026	0.648	0.675	0.62	1.338	0.862	0.629	0.414	0.486	0.762	1.13	0.951	0.909	0.349	1.06	0.536	0.911	0.492	0.691	0.848	1.484	0.517	1.29	0.559	1.053	0.706	0.964	0.637																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.577	0.409	1.057	0.365	1.117	0.106	0.808	1.225	1.043	0.685	0.693	0.64	1.373	0.885	0.662	0.446	0.454	0.796	1.161	0.962	0.937	0.375	1.075	0.57	0.91	0.51	0.721	0.867	1.51	0.532	1.321	0.589	1.085	0.743	0.967	0.669																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.59	0.429	1.014	0.409	1.143	0.082	0.828	1.19	1.053	0.72	0.705	0.654	1.405	0.903	0.693	0.477	0.413	0.826	1.188	0.966	0.961	0.399	1.084	0.602	0.9	0.523	0.747	0.879	1.531	0.543	1.348	0.615	1.114	0.778	0.964	0.699																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.589	0.436	0.954	0.451	1.156	0.067	0.832	1.136	1.045	0.746	0.701	0.654	1.425	0.905	0.714	0.499	0.355	0.846	1.201	0.951	0.97	0.414	1.073	0.624	0.87	0.522	0.761	0.875	1.536	0.539	1.36	0.631	1.13	0.805	0.94	0.717																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.55	0.394	0.972	0.407	1.113	0.029	0.791	1.14	1.009	0.7	0.663	0.615	1.381	0.865	0.669	0.454	0.368	0.801	1.158	0.919	0.928	0.37	1.039	0.579	0.848	0.483	0.718	0.838	1.495	0.501	1.317	0.587	1.086	0.759	0.913	0.672																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.523	0.37	0.957	0.398	1.089	0	0.765	1.119	0.981	0.682	0.636	0.588	1.359	0.839	0.648	0.435	0.352	0.78	1.134	0.89	0.904	0.348	1.01	0.559	0.819	0.456	0.694	0.81	1.469	0.473	1.293	0.564	1.063	0.741	0.884	0.651																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.521	0.359	1.006	0.357	1.074	0.05	0.758	1.163	0.984	0.655	0.636	0.585	1.338	0.833	0.626	0.411	0.401	0.759	1.119	0.9	0.891	0.33	1.015	0.535	0.842	0.454	0.678	0.81	1.461	0.474	1.278	0.547	1.046	0.714	0.902	0.631																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.484	0.321	1.006	0.331	1.037	0.067	0.72	1.153	0.948	0.62	0.599	0.547	1.302	0.795	0.59	0.375	0.402	0.722	1.081	0.865	0.854	0.293	0.979	0.499	0.813	0.416	0.641	0.773	1.424	0.437	1.241	0.51	1.008	0.679	0.87	0.594																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.427	0.258	1.04	0.265	0.969	0.137	0.658	1.167	0.894	0.548	0.544	0.49	1.231	0.734	0.519	0.303	0.441	0.652	1.013	0.819	0.788	0.225	0.928	0.428	0.786	0.361	0.573	0.717	1.36	0.385	1.173	0.441	0.939	0.607	0.834	0.524																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.387	0.225	1.003	0.283	0.942	0.148	0.623	1.121	0.852	0.536	0.503	0.451	1.212	0.699	0.501	0.288	0.41	0.632	0.987	0.773	0.758	0.2	0.885	0.412	0.736	0.32	0.547	0.677	1.327	0.342	1.146	0.417	0.916	0.595	0.785	0.503																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.488	0.347	0.906	0.417	1.065	0.061	0.735	1.06	0.939	0.675	0.598	0.553	1.343	0.806	0.635	0.427	0.3	0.765	1.111	0.843	0.878	0.334	0.966	0.55	0.762	0.423	0.674	0.771	1.437	0.437	1.268	0.547	1.043	0.734	0.831	0.635																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.452	0.305	0.934	0.374	1.024	0.074	0.696	1.076	0.908	0.629	0.564	0.517	1.3	0.769	0.591	0.381	0.332	0.721	1.07	0.816	0.837	0.289	0.936	0.505	0.749	0.385	0.631	0.737	1.4	0.401	1.227	0.503	1	0.689	0.811	0.591																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.564	0.425	0.886	0.48	1.143	0.084	0.811	1.065	1.01	0.751	0.672	0.629	1.421	0.882	0.713	0.503	0.285	0.843	1.189	0.909	0.955	0.411	1.036	0.627	0.814	0.499	0.752	0.845	1.513	0.512	1.346	0.625	1.121	0.811	0.89	0.713																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.501	0.371	0.861	0.459	1.084	0.098	0.749	1.021	0.942	0.706	0.607	0.566	1.367	0.819	0.663	0.459	0.256	0.79	1.131	0.841	0.896	0.363	0.968	0.58	0.747	0.437	0.697	0.779	1.45	0.448	1.287	0.572	1.065	0.765	0.821	0.661																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.528	0.406	0.825	0.503	1.116	0.132	0.778	0.994	0.961	0.745	0.632	0.593	1.401	0.846	0.7	0.498	0.22	0.826	1.163	0.855	0.926	0.401	0.985	0.618	0.748	0.466	0.731	0.801	1.475	0.475	1.317	0.607	1.098	0.804	0.828	0.698																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.415	0.297	0.853	0.43	1.002	0.156	0.664	0.984	0.853	0.64	0.52	0.48	1.29	0.733	0.593	0.397	0.26	0.716	1.049	0.752	0.813	0.298	0.879	0.514	0.665	0.353	0.619	0.69	1.363	0.361	1.204	0.498	0.985	0.699	0.735	0.589																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.364	0.253	0.862	0.412	0.953	0.195	0.614	0.974	0.802	0.599	0.468	0.429	1.242	0.682	0.548	0.36	0.284	0.67	1	0.703	0.763	0.26	0.828	0.472	0.625	0.303	0.571	0.639	1.312	0.31	1.154	0.452	0.937	0.657	0.69	0.543																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.234	0.124	1.181	0.185	0.673	0.435	0.392	1.224	0.665	0.248	0.332	0.271	0.928	0.47	0.216	0	0.641	0.349	0.716	0.63	0.5	0.1	0.707	0.125	0.692	0.197	0.279	0.484	1.077	0.231	0.877	0.15	0.639	0.307	0.694	0.223																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.207	0.116	1.171	0.214	0.651	0.449	0.364	1.207	0.636	0.238	0.304	0.242	0.911	0.442	0.199	0.029	0.641	0.331	0.694	0.601	0.475	0.105	0.678	0.112	0.667	0.174	0.256	0.455	1.052	0.207	0.855	0.124	0.619	0.297	0.667	0.203																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.213	0.069	1.124	0.206	0.705	0.39	0.405	1.174	0.666	0.299	0.322	0.261	0.97	0.483	0.259	0.058	0.583	0.39	0.749	0.618	0.526	0.044	0.705	0.173	0.659	0.163	0.309	0.484	1.101	0.197	0.909	0.177	0.675	0.359	0.671	0.261																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.185	0.058	1.115	0.231	0.685	0.406	0.38	1.157	0.639	0.292	0.294	0.233	0.954	0.458	0.246	0.067	0.583	0.375	0.73	0.591	0.504	0.059	0.678	0.166	0.635	0.137	0.289	0.458	1.078	0.171	0.89	0.159	0.658	0.351	0.644	0.246																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.168	0.053	1.104	0.249	0.677	0.413	0.367	1.143	0.623	0.294	0.277	0.217	0.949	0.444	0.244	0.082	0.579	0.371	0.722	0.573	0.494	0.069	0.662	0.168	0.617	0.119	0.282	0.442	1.067	0.154	0.881	0.152	0.65	0.352	0.626	0.242																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.18	0.116	1.162	0.243	0.628	0.467	0.335	1.19	0.606	0.231	0.274	0.213	0.893	0.414	0.183	0.059	0.643	0.313	0.672	0.572	0.45	0.119	0.648	0.104	0.642	0.154	0.232	0.425	1.026	0.185	0.832	0.1	0.598	0.289	0.639	0.184																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.131	0.074	1.099	0.284	0.646	0.443	0.33	1.126	0.584	0.284	0.239	0.178	0.923	0.408	0.227	0.106	0.589	0.348	0.692	0.535	0.461	0.106	0.623	0.162	0.586	0.091	0.253	0.403	1.032	0.124	0.85	0.13	0.622	0.34	0.591	0.221																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.129	0.229	1.17	0.395	0.491	0.599	0.178	1.152	0.452	0.215	0.15	0.103	0.777	0.256	0.14	0.215	0.711	0.219	0.537	0.433	0.305	0.26	0.495	0.154	0.549	0.168	0.11	0.273	0.875	0.177	0.695	0.079	0.472	0.254	0.521	0.117																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.06	0.198	1.1	0.408	0.54	0.561	0.204	1.085	0.449	0.281	0.11	0.049	0.834	0.279	0.207	0.223	0.648	0.287	0.587	0.407	0.35	0.24	0.488	0.201	0.494	0.11	0.177	0.268	0.908	0.111	0.741	0.125	0.527	0.323	0.479	0.186																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.111	0.246	1.142	0.434	0.485	0.613	0.153	1.114	0.414	0.256	0.105	0.066	0.779	0.23	0.181	0.251	0.702	0.24	0.532	0.389	0.295	0.284	0.456	0.199	0.505	0.165	0.131	0.233	0.857	0.165	0.686	0.123	0.472	0.29	0.476	0.155																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.169	0.281	1.203	0.433	0.44	0.65	0.134	1.171	0.418	0.207	0.155	0.126	0.727	0.212	0.135	0.259	0.757	0.18	0.486	0.414	0.253	0.31	0.463	0.178	0.553	0.216	0.07	0.243	0.825	0.22	0.643	0.112	0.421	0.235	0.514	0.106																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.161	0.311	1.162	0.494	0.431	0.676	0.09	1.115	0.353	0.277	0.098	0.1	0.732	0.164	0.207	0.314	0.748	0.227	0.478	0.341	0.24	0.349	0.396	0.248	0.486	0.223	0.128	0.174	0.793	0.216	0.63	0.176	0.424	0.3	0.442	0.178																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.146	0.298	1.15	0.486	0.446	0.662	0.104	1.105	0.361	0.281	0.087	0.084	0.747	0.178	0.209	0.305	0.733	0.238	0.494	0.343	0.255	0.337	0.403	0.244	0.48	0.208	0.135	0.181	0.808	0.201	0.645	0.171	0.439	0.307	0.44	0.181																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.108	0.258	1.128	0.454	0.483	0.621	0.144	1.095	0.395	0.277	0.083	0.052	0.782	0.218	0.203	0.271	0.698	0.254	0.531	0.366	0.293	0.298	0.436	0.223	0.483	0.169	0.146	0.214	0.848	0.163	0.683	0.146	0.474	0.31	0.453	0.176																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.112	0.275	1.111	0.481	0.483	0.633	0.138	1.071	0.371	0.305	0.054	0.048	0.786	0.206	0.232	0.297	0.694	0.274	0.531	0.337	0.293	0.318	0.411	0.253	0.454	0.177	0.168	0.19	0.837	0.166	0.681	0.177	0.478	0.336	0.422	0.205																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.178	0.143	0.919	0.398	0.769	0.367	0.426	0.963	0.615	0.463	0.278	0.241	1.066	0.493	0.4	0.265	0.419	0.508	0.817	0.525	0.579	0.187	0.644	0.343	0.492	0.124	0.402	0.449	1.121	0.123	0.969	0.3	0.758	0.517	0.534	0.388																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.262	0.198	0.861	0.424	0.853	0.307	0.51	0.932	0.687	0.537	0.358	0.324	1.15	0.575	0.478	0.321	0.338	0.59	0.901	0.586	0.663	0.229	0.712	0.414	0.52	0.207	0.485	0.526	1.201	0.207	1.052	0.378	0.842	0.593	0.578	0.468																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.35	0.278	0.798	0.475	0.942	0.267	0.597	0.897	0.761	0.622	0.443	0.412	1.239	0.66	0.565	0.396	0.25	0.679	0.989	0.652	0.751	0.299	0.783	0.498	0.554	0.297	0.574	0.606	1.284	0.296	1.14	0.466	0.932	0.679	0.627	0.556																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.277	0.232	0.826	0.461	0.867	0.325	0.521	0.894	0.684	0.566	0.365	0.337	1.167	0.583	0.505	0.355	0.315	0.613	0.915	0.577	0.676	0.265	0.707	0.445	0.495	0.228	0.506	0.528	1.206	0.223	1.064	0.405	0.859	0.621	0.56	0.493																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.363	0.3	0.773	0.5	0.953	0.283	0.608	0.872	0.763	0.643	0.451	0.424	1.253	0.669	0.584	0.42	0.231	0.696	1.001	0.65	0.763	0.323	0.784	0.519	0.543	0.312	0.591	0.612	1.29	0.309	1.15	0.485	0.945	0.699	0.62	0.574																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.343	0.307	0.752	0.527	0.928	0.335	0.581	0.834	0.721	0.641	0.421	0.4	1.231	0.639	0.578	0.43	0.249	0.684	0.976	0.605	0.738	0.338	0.74	0.52	0.49	0.3	0.576	0.576	1.255	0.29	1.122	0.479	0.923	0.695	0.569	0.566																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.265	0.259	0.802	0.504	0.845	0.382	0.499	0.852	0.641	0.575	0.338	0.319	1.15	0.556	0.51	0.382	0.331	0.609	0.893	0.529	0.656	0.299	0.661	0.459	0.438	0.228	0.5	0.493	1.172	0.214	1.039	0.41	0.842	0.628	0.505	0.495																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.158	0.1	0.962	0.359	0.746	0.368	0.407	1.005	0.613	0.423	0.268	0.223	1.038	0.477	0.362	0.222	0.454	0.474	0.793	0.532	0.556	0.147	0.644	0.302	0.519	0.095	0.37	0.442	1.107	0.106	0.947	0.262	0.731	0.478	0.552	0.351																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.503	0.387	0.81	0.5	1.092	0.15	0.752	0.97	0.931	0.729	0.604	0.567	1.38	0.819	0.682	0.484	0.204	0.807	1.139	0.824	0.902	0.386	0.954	0.602	0.716	0.441	0.709	0.773	1.448	0.448	1.293	0.588	1.075	0.788	0.795	0.679																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.529	0.428	0.753	0.557	1.121	0.205	0.778	0.921	0.942	0.773	0.625	0.592	1.414	0.842	0.723	0.531	0.147	0.845	1.168	0.828	0.93	0.432	0.962	0.646	0.702	0.471	0.745	0.789	1.467	0.475	1.32	0.627	1.108	0.832	0.789	0.718																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.552	0.461	0.709	0.599	1.144	0.248	0.799	0.884	0.951	0.808	0.643	0.614	1.44	0.861	0.756	0.568	0.104	0.875	1.191	0.832	0.953	0.469	0.969	0.681	0.694	0.497	0.773	0.804	1.482	0.497	1.342	0.658	1.133	0.866	0.786	0.749																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.495	0.407	0.733	0.557	1.087	0.234	0.742	0.886	0.898	0.753	0.587	0.557	1.383	0.805	0.7	0.516	0.133	0.819	1.134	0.782	0.896	0.417	0.917	0.627	0.654	0.44	0.716	0.749	1.427	0.44	1.285	0.603	1.076	0.811	0.741	0.693																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.45	0.343	0.806	0.481	1.041	0.175	0.699	0.948	0.876	0.689	0.55	0.514	1.331	0.766	0.639	0.447	0.21	0.761	1.088	0.768	0.85	0.348	0.899	0.562	0.665	0.39	0.661	0.718	1.394	0.396	1.241	0.543	1.026	0.747	0.742	0.634																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.464	0.428	0.64	0.632	1.042	0.368	0.696	0.756	0.81	0.765	0.533	0.518	1.348	0.749	0.703	0.55	0.143	0.807	1.09	0.682	0.853	0.455	0.823	0.643	0.525	0.423	0.699	0.678	1.353	0.412	1.233	0.603	1.04	0.819	0.623	0.69																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.52	0.448	0.674	0.612	1.11	0.29	0.764	0.831	0.902	0.794	0.605	0.58	1.41	0.823	0.738	0.562	0.08	0.853	1.158	0.78	0.919	0.463	0.918	0.669	0.634	0.47	0.748	0.76	1.439	0.466	1.305	0.639	1.102	0.851	0.728	0.729																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.535	0.47	0.643	0.641	1.121	0.321	0.775	0.802	0.904	0.816	0.615	0.593	1.424	0.832	0.758	0.586	0.057	0.87	1.169	0.779	0.931	0.487	0.919	0.691	0.624	0.486	0.765	0.766	1.444	0.481	1.316	0.659	1.116	0.872	0.722	0.748																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.591	0.526	0.605	0.69	1.176	0.352	0.83	0.786	0.952	0.872	0.669	0.648	1.48	0.886	0.815	0.641	0	0.927	1.224	0.824	0.987	0.542	0.966	0.747	0.658	0.543	0.821	0.818	1.495	0.537	1.37	0.715	1.172	0.929	0.76	0.805																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.564	0.52	0.572	0.706	1.142	0.395	0.796	0.73	0.903	0.861	0.634	0.619	1.449	0.849	0.8	0.639	0.067	0.907	1.19	0.771	0.954	0.542	0.914	0.738	0.595	0.522	0.799	0.776	1.449	0.513	1.333	0.7	1.141	0.916	0.701	0.788																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.117	0.292	1.065	0.517	0.509	0.636	0.163	1.018	0.351	0.359	0	0.062	0.817	0.218	0.285	0.332	0.669	0.325	0.557	0.298	0.321	0.339	0.387	0.302	0.4	0.183	0.221	0.174	0.844	0.162	0.701	0.225	0.51	0.39	0.373	0.258																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.096	0.254	0.979	0.507	0.602	0.567	0.257	0.951	0.414	0.416	0.094	0.1	0.911	0.31	0.341	0.328	0.576	0.404	0.65	0.331	0.414	0.307	0.443	0.333	0.366	0.141	0.295	0.251	0.929	0.109	0.794	0.26	0.604	0.455	0.369	0.318																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.198	0.272	0.844	0.536	0.746	0.488	0.402	0.846	0.524	0.531	0.239	0.236	1.056	0.451	0.46	0.382	0.438	0.54	0.794	0.411	0.559	0.323	0.544	0.429	0.346	0.192	0.43	0.381	1.058	0.164	0.935	0.366	0.749	0.577	0.397	0.44																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.144	0.296	0.947	0.552	0.617	0.591	0.277	0.908	0.397	0.46	0.118	0.142	0.929	0.32	0.385	0.375	0.571	0.44	0.665	0.3	0.433	0.35	0.422	0.381	0.318	0.185	0.334	0.247	0.925	0.151	0.803	0.307	0.623	0.497	0.325	0.361																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.163	0.337	1.019	0.575	0.533	0.661	0.2	0.959	0.32	0.426	0.068	0.124	0.846	0.235	0.353	0.392	0.658	0.383	0.58	0.244	0.351	0.388	0.35	0.369	0.333	0.223	0.284	0.161	0.84	0.196	0.717	0.292	0.543	0.455	0.307	0.325																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.312	0.457	0.863	0.718	0.674	0.708	0.375	0.774	0.361	0.613	0.254	0.299	0.988	0.385	0.539	0.543	0.605	0.571	0.719	0.222	0.511	0.511	0.366	0.545	0.15	0.35	0.473	0.285	0.914	0.316	0.837	0.47	0.697	0.644	0.176	0.513																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.249	0.393	0.882	0.654	0.658	0.654	0.339	0.816	0.377	0.559	0.203	0.242	0.973	0.362	0.484	0.479	0.576	0.525	0.704	0.25	0.485	0.447	0.389	0.485	0.213	0.286	0.423	0.269	0.925	0.252	0.831	0.41	0.675	0.592	0.235	0.459																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.209	0.363	0.927	0.62	0.617	0.647	0.292	0.866	0.357	0.511	0.154	0.195	0.931	0.32	0.436	0.442	0.597	0.476	0.664	0.245	0.441	0.417	0.376	0.44	0.255	0.252	0.374	0.231	0.899	0.219	0.794	0.365	0.631	0.543	0.258	0.41																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.256	0.361	0.81	0.627	0.742	0.575	0.41	0.778	0.476	0.588	0.255	0.274	1.057	0.445	0.514	0.466	0.477	0.576	0.79	0.348	0.563	0.414	0.488	0.497	0.251	0.27	0.469	0.359	1.023	0.237	0.921	0.428	0.754	0.629	0.311	0.491																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
